Time,start,end,flow,distance
T0,Vertiport_6,Vertiport_7,1,130.5988464
T0,Vertiport_6,Vertiport_7,1,220.5988464
T0,Vertiport_6,Vertiport_7,1,310.5988464
T0,Vertiport_6,Vertiport_7,1,130.5988464
T0,Vertiport_4,Vertiport_7,1,213.0833938
T0,Vertiport_7,Vertiport_6,1,205.5988464
T0,Vertiport_8,Vertiport_6,1,150.907752
T0,Vertiport_4,Vertiport_7,1,83.08339376
T0,Vertiport_4,Vertiport_7,1,168.0833938
T0,Vertiport_2,Vertiport_9,1,181.5763137
T0,Vertiport_7,Vertiport_4,1,223.0833938
T0,Vertiport_6,Vertiport_7,1,345.5988464
T0,Vertiport_6,Vertiport_7,1,245.5988464
T0,Vertiport_7,Vertiport_4,1,253.0833938
T0,Vertiport_6,Vertiport_7,1,235.5988464
T0,Vertiport_6,Vertiport_7,1,135.5988464
T0,Vertiport_7,Vertiport_4,1,143.0833938
T0,Vertiport_6,Vertiport_7,1,170.5988464
T0,Vertiport_6,Vertiport_7,1,245.5988464
T0,Vertiport_7,Vertiport_4,1,153.0833938
T0,Vertiport_6,Vertiport_7,1,200.5988464
T0,Vertiport_6,Vertiport_7,1,195.5988464
T0,Vertiport_7,Vertiport_4,1,198.0833938
T0,Vertiport_6,Vertiport_7,1,160.5988464
T0,Vertiport_6,Vertiport_7,1,130.5988464
T0,Vertiport_4,Vertiport_8,1,101.5785511
T0,Vertiport_4,Vertiport_7,1,138.0833938
T0,Vertiport_4,Vertiport_8,1,111.5785511
T0,Vertiport_4,Vertiport_8,3,121.5785511
T0,Vertiport_2,Vertiport_9,2,131.5763137
T0,Vertiport_2,Vertiport_9,1,126.5763137
T0,Vertiport_4,Vertiport_7,5,193.0833938
T0,Vertiport_4,Vertiport_8,1,96.5785511
T0,Vertiport_4,Vertiport_8,1,126.5785511
T0,Vertiport_2,Vertiport_9,1,126.5763137
T0,Vertiport_2,Vertiport_9,1,121.5763137
T0,Vertiport_9,Vertiport_2,1,116.5763137
T0,Vertiport_4,Vertiport_7,1,198.0833938
T0,Vertiport_4,Vertiport_8,1,131.5785511
T0,Vertiport_2,Vertiport_9,1,136.5763137
T0,Vertiport_6,Vertiport_7,1,290.5988464
T0,Vertiport_6,Vertiport_7,1,285.5988464
T0,Vertiport_6,Vertiport_7,1,170.5988464
T0,Vertiport_6,Vertiport_7,1,285.5988464
T0,Vertiport_7,Vertiport_4,1,183.0833938
T0,Vertiport_6,Vertiport_7,1,265.5988464
T0,Vertiport_6,Vertiport_7,1,165.5988464
T0,Vertiport_7,Vertiport_4,1,173.0833938
T0,Vertiport_6,Vertiport_7,1,260.5988464
T0,Vertiport_6,Vertiport_8,1,155.907752
T0,Vertiport_7,Vertiport_4,1,158.0833938
T0,Vertiport_7,Vertiport_4,1,178.0833938
T0,Vertiport_7,Vertiport_4,1,183.0833938
T0,Vertiport_7,Vertiport_4,1,188.0833938
T0,Vertiport_7,Vertiport_4,2,193.0833938
T0,Vertiport_7,Vertiport_4,1,198.0833938
T0,Vertiport_6,Vertiport_7,2,265.5988464
T0,Vertiport_6,Vertiport_7,1,255.5988464
T0,Vertiport_6,Vertiport_7,2,250.5988464
T0,Vertiport_6,Vertiport_7,2,245.5988464
T0,Vertiport_7,Vertiport_4,2,153.0833938
T0,Vertiport_7,Vertiport_4,2,158.0833938
T0,Vertiport_7,Vertiport_4,2,168.0833938
T0,Vertiport_6,Vertiport_7,1,270.5988464
T0,Vertiport_6,Vertiport_7,2,185.5988464
T0,Vertiport_6,Vertiport_7,1,205.5988464
T0,Vertiport_6,Vertiport_7,2,195.5988464
T0,Vertiport_6,Vertiport_7,1,185.5988464
T0,Vertiport_7,Vertiport_4,1,168.0833938
T0,Vertiport_7,Vertiport_4,2,178.0833938
T0,Vertiport_7,Vertiport_4,1,183.0833938
T0,Vertiport_7,Vertiport_4,1,193.0833938
T0,Vertiport_6,Vertiport_7,1,260.5988464
T0,Vertiport_6,Vertiport_7,1,250.5988464
T0,Vertiport_6,Vertiport_7,2,240.5988464
T0,Vertiport_7,Vertiport_4,1,158.0833938
T0,Vertiport_7,Vertiport_4,1,163.0833938
T0,Vertiport_7,Vertiport_4,2,168.0833938
T0,Vertiport_7,Vertiport_4,4,173.0833938
T0,Vertiport_7,Vertiport_4,2,188.0833938
T0,Vertiport_6,Vertiport_7,1,245.5988464
T0,Vertiport_6,Vertiport_7,1,240.5988464
T0,Vertiport_7,Vertiport_4,1,163.0833938
T0,Vertiport_7,Vertiport_4,1,168.0833938
T0,Vertiport_6,Vertiport_7,1,260.5988464
T0,Vertiport_7,Vertiport_4,1,218.0833938
T0,Vertiport_6,Vertiport_7,1,285.5988464
T0,Vertiport_7,Vertiport_4,1,163.0833938
T0,Vertiport_6,Vertiport_7,1,270.5988464
T0,Vertiport_8,Vertiport_6,1,150.907752
T0,Vertiport_4,Vertiport_8,1,61.5785511
T0,Vertiport_4,Vertiport_7,1,168.0833938
T0,Vertiport_4,Vertiport_8,2,61.5785511
T0,Vertiport_4,Vertiport_8,1,76.5785511
T0,Vertiport_4,Vertiport_7,1,178.0833938
T0,Vertiport_4,Vertiport_8,1,76.5785511
T0,Vertiport_4,Vertiport_8,1,91.5785511
T0,Vertiport_4,Vertiport_8,2,96.5785511
T0,Vertiport_4,Vertiport_7,1,173.0833938
T0,Vertiport_4,Vertiport_7,1,168.0833938
T0,Vertiport_4,Vertiport_8,1,86.5785511
T0,Vertiport_4,Vertiport_8,2,96.5785511
T0,Vertiport_4,Vertiport_7,1,198.0833938
T0,Vertiport_4,Vertiport_7,2,193.0833938
T0,Vertiport_4,Vertiport_7,1,188.0833938
T0,Vertiport_4,Vertiport_7,1,168.0833938
T0,Vertiport_4,Vertiport_7,1,153.0833938
T0,Vertiport_4,Vertiport_7,1,128.0833938
T0,Vertiport_4,Vertiport_7,1,123.0833938
T0,Vertiport_4,Vertiport_8,1,91.5785511
T0,Vertiport_4,Vertiport_8,1,121.5785511
T0,Vertiport_4,Vertiport_7,1,198.0833938
T0,Vertiport_4,Vertiport_7,2,178.0833938
T0,Vertiport_4,Vertiport_7,3,173.0833938
T0,Vertiport_4,Vertiport_8,2,86.5785511
T0,Vertiport_4,Vertiport_8,1,91.5785511
T0,Vertiport_4,Vertiport_8,2,96.5785511
T0,Vertiport_4,Vertiport_8,3,101.5785511
T0,Vertiport_4,Vertiport_8,4,106.5785511
T0,Vertiport_4,Vertiport_7,3,198.0833938
T0,Vertiport_4,Vertiport_7,2,193.0833938
T0,Vertiport_4,Vertiport_7,1,188.0833938
T0,Vertiport_4,Vertiport_7,1,113.0833938
T0,Vertiport_4,Vertiport_8,1,121.5785511
T0,Vertiport_4,Vertiport_7,2,88.08339376
T0,Vertiport_4,Vertiport_7,1,128.0833938
T0,Vertiport_4,Vertiport_8,1,106.5785511
T0,Vertiport_4,Vertiport_8,1,121.5785511
T0,Vertiport_4,Vertiport_8,2,126.5785511
T0,Vertiport_4,Vertiport_8,1,131.5785511
T0,Vertiport_4,Vertiport_7,1,183.0833938
T0,Vertiport_4,Vertiport_7,1,178.0833938
T0,Vertiport_4,Vertiport_7,2,173.0833938
T0,Vertiport_4,Vertiport_7,1,168.0833938
T0,Vertiport_4,Vertiport_7,1,163.0833938
T0,Vertiport_4,Vertiport_8,1,96.5785511
T0,Vertiport_4,Vertiport_8,1,101.5785511
T0,Vertiport_4,Vertiport_8,4,106.5785511
T0,Vertiport_4,Vertiport_8,10,111.5785511
T0,Vertiport_4,Vertiport_8,2,116.5785511
T0,Vertiport_4,Vertiport_7,2,203.0833938
T0,Vertiport_4,Vertiport_7,1,198.0833938
T0,Vertiport_4,Vertiport_7,1,98.08339376
T0,Vertiport_4,Vertiport_7,1,133.0833938
T0,Vertiport_4,Vertiport_8,1,101.5785511
T0,Vertiport_4,Vertiport_8,1,116.5785511
T0,Vertiport_6,Vertiport_7,1,235.5988464
T0,Vertiport_7,Vertiport_4,1,218.0833938
T0,Vertiport_7,Vertiport_4,1,193.0833938
T0,Vertiport_7,Vertiport_4,1,208.0833938
T0,Vertiport_6,Vertiport_7,1,325.5988464
T0,Vertiport_6,Vertiport_7,2,320.5988464
T0,Vertiport_6,Vertiport_7,1,310.5988464
T0,Vertiport_6,Vertiport_7,1,305.5988464
T0,Vertiport_6,Vertiport_7,1,290.5988464
T0,Vertiport_6,Vertiport_7,1,285.5988464
T0,Vertiport_6,Vertiport_7,1,185.5988464
T0,Vertiport_7,Vertiport_4,1,188.0833938
T0,Vertiport_7,Vertiport_4,1,198.0833938
T0,Vertiport_6,Vertiport_7,1,315.5988464
T0,Vertiport_6,Vertiport_7,1,310.5988464
T0,Vertiport_6,Vertiport_7,6,305.5988464
T0,Vertiport_6,Vertiport_7,2,300.5988464
T0,Vertiport_7,Vertiport_4,1,218.0833938
T0,Vertiport_7,Vertiport_4,1,198.0833938
T0,Vertiport_6,Vertiport_7,1,270.5988464
T0,Vertiport_7,Vertiport_4,1,183.0833938
T0,Vertiport_7,Vertiport_4,1,198.0833938
T0,Vertiport_7,Vertiport_4,2,203.0833938
T0,Vertiport_7,Vertiport_4,1,208.0833938
T0,Vertiport_6,Vertiport_7,1,310.5988464
T0,Vertiport_6,Vertiport_7,3,305.5988464
T0,Vertiport_6,Vertiport_7,3,300.5988464
T0,Vertiport_6,Vertiport_7,1,200.5988464
T0,Vertiport_6,Vertiport_7,1,240.5988464
T0,Vertiport_7,Vertiport_4,1,213.0833938
T0,Vertiport_6,Vertiport_7,2,270.5988464
T0,Vertiport_6,Vertiport_7,1,265.5988464
T0,Vertiport_6,Vertiport_8,1,170.907752
T0,Vertiport_7,Vertiport_4,1,193.0833938
T0,Vertiport_7,Vertiport_4,2,198.0833938
T0,Vertiport_7,Vertiport_4,1,203.0833938
T0,Vertiport_6,Vertiport_7,2,295.5988464
T0,Vertiport_6,Vertiport_7,1,290.5988464
T0,Vertiport_6,Vertiport_7,1,200.5988464
T0,Vertiport_6,Vertiport_7,1,225.5988464
T0,Vertiport_6,Vertiport_8,1,175.907752
T0,Vertiport_7,Vertiport_4,1,193.0833938
T0,Vertiport_6,Vertiport_7,1,285.5988464
T0,Vertiport_7,Vertiport_4,1,208.0833938
T0,Vertiport_6,Vertiport_7,1,210.5988464
T0,Vertiport_6,Vertiport_7,1,215.5988464
T0,Vertiport_6,Vertiport_7,1,205.5988464
T0,Vertiport_7,Vertiport_4,1,168.0833938
T0,Vertiport_6,Vertiport_7,1,205.5988464
T0,Vertiport_2,Vertiport_9,1,131.5763137
T1,Vertiport_4,Vertiport_7,1,228.0833938
T1,Vertiport_6,Vertiport_7,1,230.5988464
T1,Vertiport_6,Vertiport_7,1,115.5988464
T1,Vertiport_9,Vertiport_2,1,166.5763137
T1,Vertiport_4,Vertiport_7,1,173.0833938
T1,Vertiport_2,Vertiport_9,2,166.5763137
T1,Vertiport_9,Vertiport_8,1,158.8310189
T1,Vertiport_6,Vertiport_7,1,335.5988464
T1,Vertiport_7,Vertiport_4,1,143.0833938
T1,Vertiport_7,Vertiport_4,1,123.0833938
T1,Vertiport_4,Vertiport_8,1,101.5785511
T1,Vertiport_4,Vertiport_8,1,106.5785511
T1,Vertiport_9,Vertiport_2,1,126.5763137
T1,Vertiport_9,Vertiport_2,1,136.5763137
T1,Vertiport_4,Vertiport_7,1,243.0833938
T1,Vertiport_4,Vertiport_7,1,148.0833938
T1,Vertiport_2,Vertiport_9,2,131.5763137
T1,Vertiport_4,Vertiport_7,2,193.0833938
T1,Vertiport_4,Vertiport_7,2,188.0833938
T1,Vertiport_4,Vertiport_8,1,111.5785511
T1,Vertiport_4,Vertiport_8,1,121.5785511
T1,Vertiport_4,Vertiport_7,2,218.0833938
T1,Vertiport_4,Vertiport_7,2,213.0833938
T1,Vertiport_2,Vertiport_9,1,121.5763137
T1,Vertiport_4,Vertiport_7,1,228.0833938
T1,Vertiport_4,Vertiport_7,1,188.0833938
T1,Vertiport_7,Vertiport_4,1,178.0833938
T1,Vertiport_6,Vertiport_7,1,170.5988464
T1,Vertiport_6,Vertiport_7,1,265.5988464
T1,Vertiport_7,Vertiport_4,1,173.0833938
T1,Vertiport_6,Vertiport_7,1,260.5988464
T1,Vertiport_6,Vertiport_7,1,255.5988464
T1,Vertiport_7,Vertiport_4,1,188.0833938
T1,Vertiport_7,Vertiport_4,1,193.0833938
T1,Vertiport_6,Vertiport_7,1,270.5988464
T1,Vertiport_6,Vertiport_7,1,255.5988464
T1,Vertiport_6,Vertiport_7,1,250.5988464
T1,Vertiport_7,Vertiport_4,1,163.0833938
T1,Vertiport_7,Vertiport_4,2,168.0833938
T1,Vertiport_6,Vertiport_7,3,275.5988464
T1,Vertiport_6,Vertiport_7,1,195.5988464
T1,Vertiport_7,Vertiport_4,3,188.0833938
T1,Vertiport_7,Vertiport_4,1,193.0833938
T1,Vertiport_6,Vertiport_7,1,255.5988464
T1,Vertiport_6,Vertiport_7,1,250.5988464
T1,Vertiport_6,Vertiport_7,1,245.5988464
T1,Vertiport_6,Vertiport_7,2,240.5988464
T1,Vertiport_7,Vertiport_4,1,148.0833938
T1,Vertiport_7,Vertiport_4,1,163.0833938
T1,Vertiport_7,Vertiport_4,1,168.0833938
T1,Vertiport_7,Vertiport_4,2,173.0833938
T1,Vertiport_6,Vertiport_7,1,280.5988464
T1,Vertiport_6,Vertiport_7,1,270.5988464
T1,Vertiport_6,Vertiport_7,1,265.5988464
T1,Vertiport_7,Vertiport_4,1,173.0833938
T1,Vertiport_6,Vertiport_7,1,240.5988464
T1,Vertiport_6,Vertiport_7,1,225.5988464
T1,Vertiport_4,Vertiport_7,1,113.0833938
T1,Vertiport_4,Vertiport_8,1,76.5785511
T1,Vertiport_4,Vertiport_7,1,173.0833938
T1,Vertiport_4,Vertiport_8,1,71.5785511
T1,Vertiport_4,Vertiport_8,1,86.5785511
T1,Vertiport_4,Vertiport_8,1,91.5785511
T1,Vertiport_4,Vertiport_8,1,126.5785511
T1,Vertiport_4,Vertiport_7,1,168.0833938
T1,Vertiport_4,Vertiport_7,1,153.0833938
T1,Vertiport_4,Vertiport_8,1,96.5785511
T1,Vertiport_4,Vertiport_8,1,101.5785511
T1,Vertiport_4,Vertiport_7,1,173.0833938
T1,Vertiport_4,Vertiport_7,1,168.0833938
T1,Vertiport_4,Vertiport_8,1,91.5785511
T1,Vertiport_4,Vertiport_8,1,96.5785511
T1,Vertiport_4,Vertiport_7,2,203.0833938
T1,Vertiport_4,Vertiport_7,1,193.0833938
T1,Vertiport_4,Vertiport_8,1,106.5785511
T1,Vertiport_4,Vertiport_8,1,121.5785511
T1,Vertiport_4,Vertiport_8,1,126.5785511
T1,Vertiport_4,Vertiport_7,1,188.0833938
T1,Vertiport_4,Vertiport_7,2,183.0833938
T1,Vertiport_4,Vertiport_7,2,178.0833938
T1,Vertiport_4,Vertiport_8,2,91.5785511
T1,Vertiport_4,Vertiport_8,3,96.5785511
T1,Vertiport_4,Vertiport_8,1,106.5785511
T1,Vertiport_4,Vertiport_8,2,116.5785511
T1,Vertiport_4,Vertiport_7,1,203.0833938
T1,Vertiport_4,Vertiport_7,5,198.0833938
T1,Vertiport_4,Vertiport_7,1,103.0833938
T1,Vertiport_9,Vertiport_2,1,136.5763137
T1,Vertiport_4,Vertiport_7,1,153.0833938
T1,Vertiport_2,Vertiport_9,1,136.5763137
T1,Vertiport_8,Vertiport_4,1,116.5785511
T1,Vertiport_6,Vertiport_7,1,220.5988464
T1,Vertiport_6,Vertiport_7,1,185.5988464
T1,Vertiport_6,Vertiport_7,1,305.5988464
T1,Vertiport_7,Vertiport_4,1,193.0833938
T1,Vertiport_7,Vertiport_4,1,203.0833938
T1,Vertiport_7,Vertiport_4,1,213.0833938
T1,Vertiport_6,Vertiport_7,1,295.5988464
T1,Vertiport_6,Vertiport_7,1,290.5988464
T1,Vertiport_7,Vertiport_4,1,198.0833938
T1,Vertiport_6,Vertiport_7,1,310.5988464
T1,Vertiport_6,Vertiport_7,1,305.5988464
T1,Vertiport_6,Vertiport_7,1,300.5988464
T1,Vertiport_6,Vertiport_7,1,325.5988464
T1,Vertiport_7,Vertiport_4,1,213.0833938
T1,Vertiport_6,Vertiport_7,1,270.5988464
T1,Vertiport_6,Vertiport_7,1,260.5988464
T1,Vertiport_7,Vertiport_4,1,203.0833938
T1,Vertiport_6,Vertiport_7,1,310.5988464
T1,Vertiport_6,Vertiport_7,1,305.5988464
T1,Vertiport_6,Vertiport_7,1,300.5988464
T1,Vertiport_7,Vertiport_4,1,193.0833938
T1,Vertiport_7,Vertiport_4,1,198.0833938
T1,Vertiport_6,Vertiport_7,1,305.5988464
T1,Vertiport_6,Vertiport_7,1,295.5988464
T1,Vertiport_6,Vertiport_7,1,290.5988464
T1,Vertiport_6,Vertiport_7,1,205.5988464
T1,Vertiport_6,Vertiport_7,1,200.5988464
T1,Vertiport_6,Vertiport_7,1,190.5988464
T1,Vertiport_6,Vertiport_7,1,205.5988464
T2,Vertiport_6,Vertiport_7,1,240.5988464
T2,Vertiport_4,Vertiport_7,1,298.0833938
T2,Vertiport_6,Vertiport_7,1,180.5988464
T2,Vertiport_4,Vertiport_7,1,193.0833938
T2,Vertiport_9,Vertiport_2,1,91.57631367
T2,Vertiport_4,Vertiport_7,1,198.0833938
T2,Vertiport_4,Vertiport_7,1,193.0833938
T2,Vertiport_4,Vertiport_7,1,188.0833938
T2,Vertiport_4,Vertiport_8,1,121.5785511
T2,Vertiport_2,Vertiport_9,1,126.5763137
T2,Vertiport_7,Vertiport_4,1,193.0833938
T2,Vertiport_7,Vertiport_4,1,218.0833938
T2,Vertiport_7,Vertiport_4,1,168.0833938
T2,Vertiport_7,Vertiport_4,1,183.0833938
T2,Vertiport_7,Vertiport_4,1,203.0833938
T2,Vertiport_6,Vertiport_7,1,250.5988464
T2,Vertiport_6,Vertiport_7,1,285.5988464
T2,Vertiport_6,Vertiport_7,1,205.5988464
T2,Vertiport_6,Vertiport_7,1,200.5988464
T2,Vertiport_7,Vertiport_4,2,193.0833938
T2,Vertiport_7,Vertiport_4,1,198.0833938
T2,Vertiport_7,Vertiport_4,1,203.0833938
T2,Vertiport_6,Vertiport_7,1,265.5988464
T2,Vertiport_6,Vertiport_7,2,250.5988464
T2,Vertiport_6,Vertiport_7,1,245.5988464
T2,Vertiport_7,Vertiport_4,1,163.0833938
T2,Vertiport_7,Vertiport_4,1,173.0833938
T2,Vertiport_6,Vertiport_7,1,280.5988464
T2,Vertiport_6,Vertiport_7,1,275.5988464
T2,Vertiport_7,Vertiport_4,4,188.0833938
T2,Vertiport_6,Vertiport_7,1,250.5988464
T2,Vertiport_6,Vertiport_7,2,240.5988464
T2,Vertiport_6,Vertiport_7,1,235.5988464
T2,Vertiport_6,Vertiport_7,1,150.5988464
T2,Vertiport_7,Vertiport_4,1,153.0833938
T2,Vertiport_7,Vertiport_4,1,158.0833938
T2,Vertiport_7,Vertiport_4,1,173.0833938
T2,Vertiport_7,Vertiport_4,1,178.0833938
T2,Vertiport_6,Vertiport_7,1,270.5988464
T2,Vertiport_7,Vertiport_4,1,143.0833938
T2,Vertiport_6,Vertiport_7,1,260.5988464
T2,Vertiport_6,Vertiport_7,2,240.5988464
T2,Vertiport_6,Vertiport_7,2,235.5988464
T2,Vertiport_6,Vertiport_7,1,265.5988464
T2,Vertiport_8,Vertiport_4,1,71.5785511
T2,Vertiport_4,Vertiport_7,1,58.08339376
T2,Vertiport_4,Vertiport_8,1,56.5785511
T2,Vertiport_4,Vertiport_7,1,188.0833938
T2,Vertiport_4,Vertiport_7,1,173.0833938
T2,Vertiport_4,Vertiport_8,1,86.5785511
T2,Vertiport_4,Vertiport_8,1,91.5785511
T2,Vertiport_4,Vertiport_7,1,73.08339376
T2,Vertiport_4,Vertiport_8,1,91.5785511
T2,Vertiport_9,Vertiport_2,1,146.5763137
T2,Vertiport_4,Vertiport_7,1,178.0833938
T2,Vertiport_4,Vertiport_8,2,86.5785511
T2,Vertiport_4,Vertiport_7,1,198.0833938
T2,Vertiport_4,Vertiport_8,1,106.5785511
T2,Vertiport_4,Vertiport_8,2,126.5785511
T2,Vertiport_4,Vertiport_8,2,131.5785511
T2,Vertiport_4,Vertiport_7,1,193.0833938
T2,Vertiport_4,Vertiport_7,1,178.0833938
T2,Vertiport_4,Vertiport_7,1,168.0833938
T2,Vertiport_4,Vertiport_8,1,86.5785511
T2,Vertiport_4,Vertiport_8,2,106.5785511
T2,Vertiport_4,Vertiport_8,2,111.5785511
T2,Vertiport_4,Vertiport_7,1,198.0833938
T2,Vertiport_4,Vertiport_7,1,193.0833938
T2,Vertiport_4,Vertiport_8,1,86.5785511
T2,Vertiport_4,Vertiport_8,1,111.5785511
T2,Vertiport_4,Vertiport_8,1,116.5785511
T2,Vertiport_7,Vertiport_4,1,213.0833938
T2,Vertiport_6,Vertiport_7,1,315.5988464
T2,Vertiport_6,Vertiport_7,1,310.5988464
T2,Vertiport_7,Vertiport_4,1,218.0833938
T2,Vertiport_6,Vertiport_7,1,185.5988464
T2,Vertiport_6,Vertiport_7,1,315.5988464
T2,Vertiport_6,Vertiport_7,1,305.5988464
T2,Vertiport_6,Vertiport_7,2,300.5988464
T2,Vertiport_6,Vertiport_7,1,280.5988464
T2,Vertiport_7,Vertiport_4,1,198.0833938
T2,Vertiport_7,Vertiport_4,1,213.0833938
T2,Vertiport_7,Vertiport_4,1,193.0833938
T2,Vertiport_7,Vertiport_4,1,198.0833938
T2,Vertiport_6,Vertiport_7,4,300.5988464
T2,Vertiport_6,Vertiport_7,2,295.5988464
T2,Vertiport_7,Vertiport_4,1,213.0833938
T2,Vertiport_7,Vertiport_4,1,213.0833938
T2,Vertiport_6,Vertiport_7,1,280.5988464
T2,Vertiport_7,Vertiport_4,2,198.0833938
T2,Vertiport_6,Vertiport_7,2,300.5988464
T2,Vertiport_6,Vertiport_7,2,295.5988464
T2,Vertiport_6,Vertiport_7,1,285.5988464
T2,Vertiport_6,Vertiport_7,1,205.5988464
T3,Vertiport_7,Vertiport_4,1,168.0833938
T3,Vertiport_4,Vertiport_8,1,111.5785511
T3,Vertiport_4,Vertiport_7,1,288.0833938
T3,Vertiport_2,Vertiport_9,1,136.5763137
T3,Vertiport_4,Vertiport_7,1,283.0833938
T3,Vertiport_6,Vertiport_7,1,290.5988464
T3,Vertiport_6,Vertiport_7,1,200.5988464
T3,Vertiport_6,Vertiport_7,1,130.5988464
T3,Vertiport_7,Vertiport_4,1,148.0833938
T3,Vertiport_4,Vertiport_7,1,98.08339376
T3,Vertiport_4,Vertiport_8,1,76.5785511
T3,Vertiport_4,Vertiport_7,1,108.0833938
T3,Vertiport_9,Vertiport_2,1,131.5763137
T3,Vertiport_4,Vertiport_8,1,131.5785511
T3,Vertiport_2,Vertiport_9,2,131.5763137
T3,Vertiport_2,Vertiport_9,1,126.5763137
T3,Vertiport_4,Vertiport_7,1,198.0833938
T3,Vertiport_4,Vertiport_7,1,193.0833938
T3,Vertiport_4,Vertiport_7,1,183.0833938
T3,Vertiport_4,Vertiport_8,1,116.5785511
T3,Vertiport_4,Vertiport_7,1,213.0833938
T3,Vertiport_4,Vertiport_7,1,193.0833938
T3,Vertiport_2,Vertiport_9,1,131.5763137
T3,Vertiport_2,Vertiport_9,1,126.5763137
T3,Vertiport_6,Vertiport_7,1,255.5988464
T3,Vertiport_6,Vertiport_7,1,290.5988464
T3,Vertiport_7,Vertiport_4,1,173.0833938
T3,Vertiport_6,Vertiport_7,1,260.5988464
T3,Vertiport_6,Vertiport_7,1,280.5988464
T3,Vertiport_7,Vertiport_4,1,243.0833938
T3,Vertiport_7,Vertiport_4,1,168.0833938
T3,Vertiport_6,Vertiport_7,1,275.5988464
T3,Vertiport_6,Vertiport_7,1,270.5988464
T3,Vertiport_7,Vertiport_4,1,178.0833938
T3,Vertiport_6,Vertiport_7,1,295.5988464
T3,Vertiport_6,Vertiport_7,1,290.5988464
T3,Vertiport_7,Vertiport_4,3,188.0833938
T3,Vertiport_6,Vertiport_7,1,255.5988464
T3,Vertiport_6,Vertiport_7,1,250.5988464
T3,Vertiport_6,Vertiport_7,1,245.5988464
T3,Vertiport_7,Vertiport_4,1,168.0833938
T3,Vertiport_7,Vertiport_4,1,173.0833938
T3,Vertiport_7,Vertiport_4,1,178.0833938
T3,Vertiport_7,Vertiport_4,1,248.0833938
T3,Vertiport_6,Vertiport_7,1,235.5988464
T3,Vertiport_6,Vertiport_7,1,170.5988464
T3,Vertiport_4,Vertiport_7,1,118.0833938
T3,Vertiport_4,Vertiport_8,2,81.5785511
T3,Vertiport_4,Vertiport_8,1,81.5785511
T3,Vertiport_4,Vertiport_8,1,116.5785511
T3,Vertiport_4,Vertiport_7,1,118.0833938
T3,Vertiport_4,Vertiport_8,1,116.5785511
T3,Vertiport_4,Vertiport_8,1,116.5785511
T3,Vertiport_4,Vertiport_7,1,168.0833938
T3,Vertiport_4,Vertiport_8,1,86.5785511
T3,Vertiport_4,Vertiport_8,1,106.5785511
T3,Vertiport_4,Vertiport_8,1,111.5785511
T3,Vertiport_4,Vertiport_7,5,198.0833938
T3,Vertiport_4,Vertiport_7,1,193.0833938
T3,Vertiport_4,Vertiport_8,1,121.5785511
T3,Vertiport_4,Vertiport_7,1,133.0833938
T3,Vertiport_4,Vertiport_7,1,123.0833938
T3,Vertiport_4,Vertiport_8,1,96.5785511
T3,Vertiport_4,Vertiport_8,1,121.5785511
T3,Vertiport_4,Vertiport_8,1,131.5785511
T3,Vertiport_4,Vertiport_7,1,178.0833938
T3,Vertiport_4,Vertiport_7,1,173.0833938
T3,Vertiport_4,Vertiport_8,1,96.5785511
T3,Vertiport_4,Vertiport_8,1,106.5785511
T3,Vertiport_4,Vertiport_8,2,111.5785511
T3,Vertiport_4,Vertiport_7,2,203.0833938
T3,Vertiport_4,Vertiport_7,1,213.0833938
T3,Vertiport_4,Vertiport_7,1,198.0833938
T3,Vertiport_8,Vertiport_4,1,126.5785511
T3,Vertiport_6,Vertiport_7,1,305.5988464
T3,Vertiport_6,Vertiport_7,1,290.5988464
T3,Vertiport_7,Vertiport_4,1,213.0833938
T3,Vertiport_7,Vertiport_4,1,218.0833938
T3,Vertiport_7,Vertiport_4,1,283.0833938
T3,Vertiport_6,Vertiport_7,1,295.5988464
T3,Vertiport_7,Vertiport_4,1,188.0833938
T3,Vertiport_6,Vertiport_7,1,315.5988464
T3,Vertiport_6,Vertiport_7,1,210.5988464
T3,Vertiport_7,Vertiport_4,1,218.0833938
T3,Vertiport_7,Vertiport_4,2,198.0833938
T3,Vertiport_6,Vertiport_7,1,290.5988464
T3,Vertiport_7,Vertiport_4,1,213.0833938
T3,Vertiport_7,Vertiport_4,1,203.0833938
T3,Vertiport_7,Vertiport_4,1,188.0833938
T3,Vertiport_7,Vertiport_4,1,193.0833938
T3,Vertiport_6,Vertiport_7,1,295.5988464
T3,Vertiport_6,Vertiport_7,1,205.5988464
T4,Vertiport_7,Vertiport_4,1,93.08339376
T4,Vertiport_7,Vertiport_6,1,170.5988464
T4,Vertiport_8,Vertiport_9,1,168.8310189
T4,Vertiport_8,Vertiport_6,1,110.907752
T4,Vertiport_4,Vertiport_7,1,163.0833938
T4,Vertiport_7,Vertiport_4,1,148.0833938
T4,Vertiport_6,Vertiport_7,1,140.5988464
T4,Vertiport_6,Vertiport_7,1,200.5988464
T4,Vertiport_4,Vertiport_8,1,116.5785511
T4,Vertiport_4,Vertiport_8,2,111.5785511
T4,Vertiport_9,Vertiport_2,1,136.5763137
T4,Vertiport_4,Vertiport_7,1,138.0833938
T4,Vertiport_2,Vertiport_9,1,131.5763137
T4,Vertiport_4,Vertiport_8,2,121.5785511
T4,Vertiport_4,Vertiport_8,1,126.5785511
T4,Vertiport_4,Vertiport_7,1,218.0833938
