Time,start,end,flow,distance
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_7,Vertiport_6,1,4.346918301
T0,Vertiport_8,Vertiport_6,1,1.865392832
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_2,Vertiport_9,1,16.64360484
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,3,1.757862168
T0,Vertiport_2,Vertiport_9,2,16.64360484
T0,Vertiport_2,Vertiport_9,1,16.64360484
T0,Vertiport_4,Vertiport_7,5,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_2,Vertiport_9,1,16.64360484
T0,Vertiport_2,Vertiport_9,1,16.64360484
T0,Vertiport_9,Vertiport_2,1,16.64360484
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_2,Vertiport_9,1,16.64360484
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_8,1,1.865392832
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,4,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_8,Vertiport_6,1,1.865392832
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,2,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,2,6.813937495
T0,Vertiport_4,Vertiport_7,3,6.813937495
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_8,3,1.757862168
T0,Vertiport_4,Vertiport_8,4,1.757862168
T0,Vertiport_4,Vertiport_7,3,6.813937495
T0,Vertiport_4,Vertiport_7,2,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_7,2,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,2,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,4,1.757862168
T0,Vertiport_4,Vertiport_8,10,1.757862168
T0,Vertiport_4,Vertiport_8,2,1.757862168
T0,Vertiport_4,Vertiport_7,2,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_7,1,6.813937495
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_4,Vertiport_8,1,1.757862168
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,6,4.346918301
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,3,4.346918301
T0,Vertiport_6,Vertiport_7,3,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_8,1,1.865392832
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_7,Vertiport_4,2,6.813937495
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,2,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_8,1,1.865392832
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_7,Vertiport_4,1,6.813937495
T0,Vertiport_6,Vertiport_7,1,4.346918301
T0,Vertiport_2,Vertiport_9,1,16.64360484
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_9,Vertiport_2,1,16.64360484
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_2,Vertiport_9,2,16.64360484
T1,Vertiport_9,Vertiport_8,1,2.371694565
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_9,Vertiport_2,1,16.64360484
T1,Vertiport_9,Vertiport_2,1,16.64360484
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_2,Vertiport_9,2,16.64360484
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_2,Vertiport_9,1,16.64360484
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,2,6.813937495
T1,Vertiport_6,Vertiport_7,3,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,3,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,2,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,2,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_4,Vertiport_7,2,6.813937495
T1,Vertiport_4,Vertiport_8,2,1.757862168
T1,Vertiport_4,Vertiport_8,3,1.757862168
T1,Vertiport_4,Vertiport_8,1,1.757862168
T1,Vertiport_4,Vertiport_8,2,1.757862168
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_4,Vertiport_7,5,6.813937495
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_9,Vertiport_2,1,16.64360484
T1,Vertiport_4,Vertiport_7,1,6.813937495
T1,Vertiport_2,Vertiport_9,1,16.64360484
T1,Vertiport_8,Vertiport_4,1,1.757862168
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_7,Vertiport_4,1,6.813937495
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T1,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_9,Vertiport_2,1,16.64360484
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_2,Vertiport_9,1,16.64360484
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,2,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,4,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_8,Vertiport_4,1,1.757862168
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_9,Vertiport_2,1,16.64360484
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,2,1.757862168
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_8,2,1.757862168
T2,Vertiport_4,Vertiport_8,2,1.757862168
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_8,2,1.757862168
T2,Vertiport_4,Vertiport_8,2,1.757862168
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_7,1,6.813937495
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_4,Vertiport_8,1,1.757862168
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,4,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_7,Vertiport_4,1,6.813937495
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_7,Vertiport_4,2,6.813937495
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,2,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T2,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_2,Vertiport_9,1,16.64360484
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_9,Vertiport_2,1,16.64360484
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_2,Vertiport_9,2,16.64360484
T3,Vertiport_2,Vertiport_9,1,16.64360484
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_2,Vertiport_9,1,16.64360484
T3,Vertiport_2,Vertiport_9,1,16.64360484
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,3,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,2,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,5,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,1,1.757862168
T3,Vertiport_4,Vertiport_8,2,1.757862168
T3,Vertiport_4,Vertiport_7,2,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_4,Vertiport_7,1,6.813937495
T3,Vertiport_8,Vertiport_4,1,1.757862168
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,2,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_7,Vertiport_4,1,6.813937495
T3,Vertiport_6,Vertiport_7,1,4.346918301
T3,Vertiport_6,Vertiport_7,1,4.346918301
T4,Vertiport_7,Vertiport_4,1,6.813937495
T4,Vertiport_7,Vertiport_6,1,4.346918301
T4,Vertiport_8,Vertiport_9,1,2.371694565
T4,Vertiport_8,Vertiport_6,1,1.865392832
T4,Vertiport_4,Vertiport_7,1,6.813937495
T4,Vertiport_7,Vertiport_4,1,6.813937495
T4,Vertiport_6,Vertiport_7,1,4.346918301
T4,Vertiport_6,Vertiport_7,1,4.346918301
T4,Vertiport_4,Vertiport_8,1,1.757862168
T4,Vertiport_4,Vertiport_8,2,1.757862168
T4,Vertiport_9,Vertiport_2,1,16.64360484
T4,Vertiport_4,Vertiport_7,1,6.813937495
T4,Vertiport_2,Vertiport_9,1,16.64360484
T4,Vertiport_4,Vertiport_8,2,1.757862168
T4,Vertiport_4,Vertiport_8,1,1.757862168
T4,Vertiport_4,Vertiport_7,1,6.813937495
